기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20192,11200,성동구,CS200032,전자제품 관련 서비스,61.0,61.0,6.6,4.0,1.6,1.0,0.0
20192,11200,성동구,CS200030,미용,105.0,111.0,8.1,9.0,6.3,7.0,6.0
20192,11200,성동구,CS200029,미용,94.0,94.0,8.5,8.0,3.2,3.0,0.0
20192,11200,성동구,CS200028,미용,434.0,473.0,2.7,13.0,1.9,9.0,39.0
20192,11200,성동구,CS200027,차량 관련 서비스,37.0,37.0,0.0,0.0,8.1,3.0,0.0
20192,11200,성동구,CS200026,차량 관련 서비스,65.0,69.0,5.8,4.0,4.3,3.0,4.0
20192,11200,성동구,CS200025,차량 관련 서비스,244.0,258.0,1.9,5.0,3.1,8.0,14.0
20192,11200,성동구,CS200024,스포츠/여가,57.0,60.0,1.7,1.0,1.7,1.0,3.0
20192,11200,성동구,CS200021,스포츠/여가,37.0,37.0,13.5,5.0,8.1,3.0,0.0
20192,11200,성동구,CS200020,스포츠/여가,3.0,3.0,33.3,1.0,33.3,1.0,0.0
20192,11200,성동구,CS200019,스포츠/여가,47.0,48.0,2.1,1.0,4.2,2.0,1.0
20192,11200,성동구,CS200018,스포츠/여가,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20192,11200,성동구,CS200017,스포츠/여가,35.0,36.0,2.8,1.0,2.8,1.0,1.0
20192,11200,성동구,CS200016,스포츠/여가,107.0,108.0,5.6,6.0,10.2,11.0,1.0
20192,11200,성동구,CS200009,반려동물,36.0,37.0,0.0,0.0,0.0,0.0,1.0
20192,11200,성동구,CS200008,필수의료,99.0,99.0,1.0,1.0,2.0,2.0,0.0
20192,11200,성동구,CS200007,필수의료,127.0,127.0,0.8,1.0,3.1,4.0,0.0
20192,11200,성동구,CS200006,필수의료,209.0,209.0,2.4,5.0,0.0,0.0,0.0
20192,11200,성동구,CS200005,교육/학원,134.0,142.0,4.9,7.0,2.1,3.0,8.0
20192,11200,성동구,CS200004,교육/학원,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20192,11200,성동구,CS200003,교육/학원,201.0,216.0,3.2,7.0,3.7,8.0,15.0
20192,11200,성동구,CS200002,교육/학원,76.0,81.0,2.5,2.0,6.2,5.0,5.0
20192,11200,성동구,CS200001,교육/학원,271.0,307.0,3.3,10.0,2.3,7.0,36.0
20192,11200,성동구,CS100010,카페 및 베이커리,440.0,578.0,7.8,45.0,3.6,21.0,138.0
20192,11200,성동구,CS100009,주점,233.0,282.0,3.2,9.0,7.1,20.0,49.0
20192,11200,성동구,CS100008,식당,287.0,357.0,5.0,18.0,5.3,19.0,70.0
20192,11200,성동구,CS100007,식당,62.0,192.0,5.7,11.0,3.1,6.0,130.0
20192,11200,성동구,CS100006,식당,79.0,155.0,7.7,12.0,6.5,10.0,76.0
20192,11200,성동구,CS100005,카페 및 베이커리,112.0,167.0,8.4,14.0,2.4,4.0,55.0
20192,11200,성동구,CS100004,식당,167.0,192.0,9.4,18.0,5.7,11.0,25.0
20192,11200,성동구,CS100003,식당,135.0,158.0,9.5,15.0,3.8,6.0,23.0
20192,11200,성동구,CS100002,식당,120.0,131.0,4.6,6.0,2.3,3.0,11.0
20192,11200,성동구,CS100001,식당,1659.0,1829.0,4.8,87.0,4.4,80.0,170.0
20192,11170,용산구,CS300043,소매(전자제품),1060.0,1065.0,5.8,62.0,1.1,12.0,5.0
20192,11170,용산구,CS300039,소매(운송),33.0,33.0,6.1,2.0,3.0,1.0,0.0
20192,11170,용산구,CS300038,소매(운송),45.0,47.0,2.1,1.0,2.1,1.0,2.0
20192,11170,용산구,CS300036,소매(가구),227.0,228.0,1.3,3.0,1.8,4.0,1.0
20192,11170,용산구,CS300032,소매(전자제품),379.0,380.0,0.0,0.0,1.8,7.0,1.0
20192,11170,용산구,CS300031,소매(가구),120.0,120.0,1.7,2.0,0.8,1.0,0.0
20192,11170,용산구,CS300030,소매(가구),46.0,46.0,0.0,0.0,6.5,3.0,0.0
20192,11170,용산구,CS300029,반려동물,49.0,51.0,5.9,3.0,0.0,0.0,2.0
20192,11170,용산구,CS300026,소매(서적/문구),54.0,54.0,0.0,0.0,1.9,1.0,0.0
20192,11170,용산구,CS300025,소매(운송),17.0,17.0,0.0,0.0,0.0,0.0,0.0
20192,11170,용산구,CS300024,소매(스포츠),95.0,95.0,6.3,6.0,1.1,1.0,0.0
20192,11170,용산구,CS300023,소매(미용),47.0,47.0,2.1,1.0,2.1,1.0,0.0
20192,11170,용산구,CS300022,소매(미용),400.0,464.0,6.5,30.0,2.4,11.0,64.0
20192,11170,용산구,CS300021,소매(서적/문구),137.0,145.0,0.0,0.0,1.4,2.0,8.0
20192,11170,용산구,CS300020,소매(서적/문구),109.0,112.0,1.8,2.0,3.6,4.0,3.0
20192,11170,용산구,CS300019,소매(의료),38.0,38.0,2.6,1.0,2.6,1.0,0.0
20192,11170,용산구,CS300018,소매(의료),171.0,184.0,1.1,2.0,0.5,1.0,13.0
20192,11170,용산구,CS300016,소매(안경),64.0,71.0,0.0,0.0,2.8,2.0,7.0
20192,11170,용산구,CS300015,소매(의류),170.0,171.0,1.2,2.0,1.2,2.0,1.0
20192,11170,용산구,CS300014,소매(의류),139.0,141.0,2.8,4.0,1.4,2.0,2.0
20192,11170,용산구,CS300013,소매(의류),97.0,97.0,2.1,2.0,3.1,3.0,0.0
20192,11170,용산구,CS300012,소매(의류),7.0,7.0,0.0,0.0,42.9,3.0,0.0
20192,11170,용산구,CS300011,소매(의류),1125.0,1130.0,3.7,42.0,3.0,34.0,5.0
20192,11170,용산구,CS300010,소매(식품),189.0,192.0,4.2,8.0,2.6,5.0,3.0
20192,11170,용산구,CS300009,소매(식품),71.0,72.0,4.2,3.0,5.6,4.0,1.0
20192,11170,용산구,CS300008,소매(식품),38.0,39.0,5.1,2.0,2.6,1.0,1.0
20192,11170,용산구,CS300007,소매(식품),95.0,95.0,4.2,4.0,1.1,1.0,0.0
20192,11170,용산구,CS300006,소매(식품),46.0,46.0,0.0,0.0,2.2,1.0,0.0
20192,11170,용산구,CS300004,소매(전자제품),211.0,211.0,2.4,5.0,1.4,3.0,0.0
20192,11170,용산구,CS300003,소매(전자제품),2460.0,2463.0,1.8,44.0,1.3,32.0,3.0
20192,11170,용산구,CS300002,소매(생활),37.0,301.0,1.3,4.0,3.3,10.0,264.0
20192,11170,용산구,CS300001,소매(생활),460.0,465.0,3.7,17.0,3.0,14.0,5.0
20192,11170,용산구,CS200038,교육/학원,16.0,22.0,9.1,2.0,0.0,0.0,6.0
20192,11170,용산구,CS200037,스포츠/여가,97.0,99.0,3.0,3.0,6.1,6.0,2.0
20192,11170,용산구,CS200036,숙박업,14.0,14.0,0.0,0.0,7.1,1.0,0.0
20192,11170,용산구,CS200035,숙박업,89.0,90.0,13.3,12.0,1.1,1.0,1.0
20192,11170,용산구,CS200034,숙박업,104.0,104.0,4.8,5.0,1.9,2.0,0.0
20192,11170,용산구,CS200033,부동산,1020.0,1020.0,3.8,39.0,1.2,12.0,0.0
20192,11170,용산구,CS200032,전자제품 관련 서비스,66.0,66.0,4.5,3.0,0.0,0.0,0.0
20192,11170,용산구,CS200030,미용,90.0,93.0,6.5,6.0,5.4,5.0,3.0
20192,11170,용산구,CS200029,미용,72.0,76.0,5.3,4.0,5.3,4.0,4.0
20192,11170,용산구,CS200028,미용,322.0,355.0,3.4,12.0,2.3,8.0,33.0
20192,11170,용산구,CS200027,차량 관련 서비스,31.0,31.0,12.9,4.0,3.2,1.0,0.0
20192,11170,용산구,CS200026,차량 관련 서비스,21.0,21.0,4.8,1.0,0.0,0.0,0.0
20192,11170,용산구,CS200025,차량 관련 서비스,103.0,115.0,0.0,0.0,1.7,2.0,12.0
20192,11170,용산구,CS200024,스포츠/여가,52.0,53.0,1.9,1.0,0.0,0.0,1.0
20192,11170,용산구,CS200021,스포츠/여가,18.0,19.0,5.3,1.0,10.5,2.0,1.0
20192,11170,용산구,CS200020,스포츠/여가,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20192,11170,용산구,CS200019,스포츠/여가,28.0,29.0,0.0,0.0,0.0,0.0,1.0
20192,11170,용산구,CS200018,스포츠/여가,6.0,6.0,0.0,0.0,16.7,1.0,0.0
20192,11170,용산구,CS200017,스포츠/여가,23.0,25.0,0.0,0.0,0.0,0.0,2.0
20192,11170,용산구,CS200016,스포츠/여가,61.0,63.0,3.2,2.0,4.8,3.0,2.0
20192,11170,용산구,CS200009,반려동물,28.0,28.0,3.6,1.0,0.0,0.0,0.0
20192,11170,용산구,CS200008,필수의료,64.0,64.0,0.0,0.0,0.0,0.0,0.0
20192,11170,용산구,CS200007,필수의료,108.0,108.0,0.9,1.0,0.9,1.0,0.0
20192,11170,용산구,CS200006,필수의료,141.0,141.0,1.4,2.0,1.4,2.0,0.0
20192,11170,용산구,CS200005,교육/학원,99.0,102.0,3.9,4.0,5.9,6.0,3.0
20192,11170,용산구,CS200004,교육/학원,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20192,11170,용산구,CS200003,교육/학원,102.0,105.0,8.6,9.0,2.9,3.0,3.0
20192,11170,용산구,CS200002,교육/학원,55.0,61.0,0.0,0.0,3.3,2.0,6.0
20192,11170,용산구,CS200001,교육/학원,155.0,173.0,1.7,3.0,1.2,2.0,18.0
20192,11170,용산구,CS100010,카페 및 베이커리,569.0,709.0,7.5,53.0,4.7,33.0,140.0
20192,11170,용산구,CS100009,주점,383.0,421.0,5.9,25.0,6.7,28.0,38.0
20192,11170,용산구,CS100008,식당,445.0,515.0,3.5,18.0,4.3,22.0,70.0
20192,11170,용산구,CS100007,식당,57.0,128.0,4.7,6.0,5.5,7.0,71.0
20192,11170,용산구,CS100006,식당,124.0,202.0,4.5,9.0,5.9,12.0,78.0
20192,11170,용산구,CS100005,카페 및 베이커리,139.0,214.0,4.2,9.0,3.7,8.0,75.0
20192,11170,용산구,CS100004,식당,625.0,657.0,5.0,33.0,4.3,28.0,32.0
20192,11170,용산구,CS100003,식당,232.0,262.0,5.3,14.0,3.8,10.0,30.0
20192,11170,용산구,CS100002,식당,148.0,162.0,7.4,12.0,3.7,6.0,14.0
20192,11170,용산구,CS100001,식당,1658.0,1786.0,3.5,63.0,3.2,58.0,128.0
20192,11140,중구,CS300043,소매(전자제품),1361.0,1369.0,7.1,97.0,1.0,14.0,8.0
20192,11140,중구,CS300039,소매(운송),65.0,66.0,0.0,0.0,1.5,1.0,1.0
20192,11140,중구,CS300038,소매(운송),31.0,31.0,0.0,0.0,0.0,0.0,0.0
20192,11140,중구,CS300036,소매(가구),473.0,474.0,1.1,5.0,1.3,6.0,1.0
20192,11140,중구,CS300032,소매(전자제품),221.0,221.0,0.9,2.0,2.7,6.0,0.0
20192,11140,중구,CS300031,소매(가구),301.0,301.0,2.0,6.0,0.0,0.0,0.0
20192,11140,중구,CS300030,소매(가구),24.0,24.0,12.5,3.0,4.2,1.0,0.0
20192,11140,중구,CS300029,반려동물,46.0,46.0,6.5,3.0,2.2,1.0,0.0
20192,11140,중구,CS300026,소매(서적/문구),39.0,39.0,5.1,2.0,2.6,1.0,0.0
20192,11140,중구,CS300025,소매(운송),9.0,9.0,0.0,0.0,0.0,0.0,0.0
20192,11140,중구,CS300024,소매(스포츠),368.0,368.0,1.1,4.0,0.5,2.0,0.0
20192,11140,중구,CS300023,소매(미용),124.0,124.0,2.4,3.0,0.0,0.0,0.0
20192,11140,중구,CS300022,소매(미용),791.0,931.0,3.2,30.0,2.6,24.0,140.0
20192,11140,중구,CS300021,소매(서적/문구),320.0,336.0,0.3,1.0,1.5,5.0,16.0
20192,11140,중구,CS300020,소매(서적/문구),224.0,225.0,1.3,3.0,1.3,3.0,1.0
20192,11140,중구,CS300019,소매(의료),75.0,75.0,4.0,3.0,2.7,2.0,0.0
20192,11140,중구,CS300018,소매(의료),284.0,295.0,1.7,5.0,1.4,4.0,11.0
20192,11140,중구,CS300016,소매(안경),239.0,276.0,0.0,0.0,1.4,4.0,37.0
20192,11140,중구,CS300015,소매(의류),541.0,541.0,1.3,7.0,1.5,8.0,0.0
20192,11140,중구,CS300014,소매(의류),768.0,773.0,1.7,13.0,0.9,7.0,5.0
20192,11140,중구,CS300013,소매(의류),2110.0,2117.0,2.2,47.0,0.6,12.0,7.0
20192,11140,중구,CS300012,소매(의류),26.0,26.0,0.0,0.0,3.8,1.0,0.0
20192,11140,중구,CS300011,소매(의류),14509.0,14531.0,2.5,369.0,2.6,372.0,22.0
20192,11140,중구,CS300010,소매(식품),362.0,367.0,4.1,15.0,2.5,9.0,5.0
20192,11140,중구,CS300009,소매(식품),155.0,155.0,5.2,8.0,1.9,3.0,0.0
20192,11140,중구,CS300008,소매(식품),465.0,465.0,1.9,9.0,1.5,7.0,0.0
20192,11140,중구,CS300007,소매(식품),165.0,165.0,3.0,5.0,2.4,4.0,0.0
20192,11140,중구,CS300006,소매(식품),173.0,174.0,0.6,1.0,0.6,1.0,1.0
20192,11140,중구,CS300004,소매(전자제품),153.0,155.0,9.7,15.0,4.5,7.0,2.0
20192,11140,중구,CS300003,소매(전자제품),245.0,245.0,1.2,3.0,2.0,5.0,0.0
20192,11140,중구,CS300002,소매(생활),43.0,487.0,3.5,17.0,2.3,11.0,444.0
20192,11140,중구,CS300001,소매(생활),979.0,991.0,2.2,22.0,2.6,26.0,12.0
20192,11140,중구,CS200038,교육/학원,35.0,37.0,2.7,1.0,0.0,0.0,2.0
20192,11140,중구,CS200037,스포츠/여가,141.0,141.0,3.5,5.0,5.0,7.0,0.0
20192,11140,중구,CS200036,숙박업,30.0,31.0,6.5,2.0,0.0,0.0,1.0
20192,11140,중구,CS200035,숙박업,123.0,138.0,4.3,6.0,2.9,4.0,15.0
20192,11140,중구,CS200034,숙박업,238.0,242.0,4.1,10.0,2.9,7.0,4.0
20192,11140,중구,CS200033,부동산,818.0,819.0,2.4,20.0,0.9,7.0,1.0
20192,11140,중구,CS200032,전자제품 관련 서비스,54.0,54.0,1.9,1.0,1.9,1.0,0.0
20192,11140,중구,CS200030,미용,128.0,134.0,3.0,4.0,3.7,5.0,6.0
20192,11140,중구,CS200029,미용,81.0,85.0,5.9,5.0,3.5,3.0,4.0
20192,11140,중구,CS200028,미용,296.0,329.0,3.6,12.0,2.1,7.0,33.0
20192,11140,중구,CS200027,차량 관련 서비스,44.0,44.0,0.0,0.0,2.3,1.0,0.0
20192,11140,중구,CS200026,차량 관련 서비스,19.0,19.0,5.3,1.0,0.0,0.0,0.0
20192,11140,중구,CS200025,차량 관련 서비스,54.0,61.0,0.0,0.0,0.0,0.0,7.0
20192,11140,중구,CS200024,스포츠/여가,46.0,49.0,16.3,8.0,0.0,0.0,3.0
20192,11140,중구,CS200021,스포츠/여가,24.0,25.0,4.0,1.0,8.0,2.0,1.0
20192,11140,중구,CS200020,스포츠/여가,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20192,11140,중구,CS200019,스포츠/여가,23.0,24.0,4.2,1.0,8.3,2.0,1.0
20192,11140,중구,CS200018,스포츠/여가,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20192,11140,중구,CS200017,스포츠/여가,37.0,39.0,5.1,2.0,2.6,1.0,2.0
20192,11140,중구,CS200016,스포츠/여가,128.0,129.0,5.4,7.0,3.1,4.0,1.0
20192,11140,중구,CS200009,반려동물,14.0,14.0,7.1,1.0,0.0,0.0,0.0
20192,11140,중구,CS200008,필수의료,99.0,99.0,3.0,3.0,6.1,6.0,0.0
20192,11140,중구,CS200007,필수의료,214.0,214.0,2.3,5.0,1.4,3.0,0.0
20192,11140,중구,CS200006,필수의료,237.0,237.0,2.1,5.0,2.5,6.0,0.0
20192,11140,중구,CS200005,교육/학원,53.0,62.0,8.1,5.0,1.6,1.0,9.0
20192,11140,중구,CS200004,교육/학원,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20192,11140,중구,CS200003,교육/학원,61.0,64.0,3.1,2.0,0.0,0.0,3.0
20192,11140,중구,CS200002,교육/학원,41.0,41.0,2.4,1.0,0.0,0.0,0.0
20192,11140,중구,CS200001,교육/학원,105.0,114.0,2.6,3.0,3.5,4.0,9.0
20192,11140,중구,CS100010,카페 및 베이커리,633.0,963.0,5.8,56.0,2.6,25.0,330.0
20192,11140,중구,CS100009,주점,344.0,384.0,4.9,19.0,3.4,13.0,40.0
20192,11140,중구,CS100008,식당,707.0,806.0,3.0,24.0,2.7,22.0,99.0
20192,11140,중구,CS100007,식당,57.0,164.0,4.3,7.0,4.3,7.0,107.0
20192,11140,중구,CS100006,식당,106.0,206.0,1.9,4.0,2.4,5.0,100.0
20192,11140,중구,CS100005,카페 및 베이커리,134.0,245.0,3.7,9.0,2.0,5.0,111.0
20192,11140,중구,CS100004,식당,339.0,399.0,5.3,21.0,2.8,11.0,60.0
20192,11140,중구,CS100003,식당,254.0,300.0,4.0,12.0,3.7,11.0,46.0
20192,11140,중구,CS100002,식당,251.0,268.0,4.5,12.0,2.2,6.0,17.0
20192,11140,중구,CS100001,식당,2522.0,2829.0,2.9,81.0,2.6,74.0,307.0
20192,11110,종로구,CS300043,소매(전자제품),1010.0,1011.0,5.5,56.0,1.3,13.0,1.0
20192,11110,종로구,CS300039,소매(운송),16.0,16.0,12.5,2.0,6.3,1.0,0.0
20192,11110,종로구,CS300038,소매(운송),41.0,41.0,4.9,2.0,0.0,0.0,0.0
20192,11110,종로구,CS300036,소매(가구),955.0,956.0,0.8,8.0,1.2,11.0,1.0
20192,11110,종로구,CS300032,소매(전자제품),239.0,239.0,1.3,3.0,1.7,4.0,0.0
20192,11110,종로구,CS300031,소매(가구),53.0,53.0,1.9,1.0,0.0,0.0,0.0
20192,11110,종로구,CS300030,소매(가구),1.0,1.0,0.0,0.0,0.0,0.0,0.0
20192,11110,종로구,CS300029,반려동물,43.0,43.0,7.0,3.0,0.0,0.0,0.0
20192,11110,종로구,CS300026,소매(서적/문구),44.0,45.0,8.9,4.0,0.0,0.0,1.0
20192,11110,종로구,CS300025,소매(운송),10.0,10.0,0.0,0.0,10.0,1.0,0.0
20192,11110,종로구,CS300024,소매(스포츠),128.0,128.0,1.6,2.0,0.8,1.0,0.0
20192,11110,종로구,CS300023,소매(미용),82.0,83.0,0.0,0.0,3.6,3.0,1.0
20192,11110,종로구,CS300022,소매(미용),413.0,485.0,3.7,18.0,2.9,14.0,72.0
20192,11110,종로구,CS300021,소매(서적/문구),282.0,303.0,0.7,2.0,0.7,2.0,21.0
20192,11110,종로구,CS300020,소매(서적/문구),262.0,262.0,1.1,3.0,1.5,4.0,0.0
20192,11110,종로구,CS300019,소매(의료),102.0,102.0,2.9,3.0,2.0,2.0,0.0
20192,11110,종로구,CS300018,소매(의료),261.0,273.0,2.9,8.0,3.3,9.0,12.0
20192,11110,종로구,CS300016,소매(안경),71.0,85.0,0.0,0.0,1.2,1.0,14.0
20192,11110,종로구,CS300015,소매(의류),165.0,165.0,2.4,4.0,3.0,5.0,0.0
20192,11110,종로구,CS300014,소매(의류),800.0,803.0,2.4,19.0,1.9,15.0,3.0
20192,11110,종로구,CS300013,소매(의류),221.0,221.0,2.7,6.0,0.0,0.0,0.0
20192,11110,종로구,CS300012,소매(의류),236.0,237.0,1.7,4.0,0.8,2.0,1.0
20192,11110,종로구,CS300011,소매(의류),1614.0,1636.0,3.7,61.0,2.9,47.0,22.0
20192,11110,종로구,CS300010,소매(식품),211.0,214.0,3.7,8.0,3.3,7.0,3.0
20192,11110,종로구,CS300009,소매(식품),74.0,74.0,4.1,3.0,0.0,0.0,0.0
20192,11110,종로구,CS300008,소매(식품),49.0,49.0,2.0,1.0,2.0,1.0,0.0
20192,11110,종로구,CS300007,소매(식품),79.0,79.0,2.5,2.0,0.0,0.0,0.0
20192,11110,종로구,CS300006,소매(식품),65.0,65.0,0.0,0.0,3.1,2.0,0.0
20192,11110,종로구,CS300004,소매(전자제품),140.0,141.0,2.8,4.0,1.4,2.0,1.0
20192,11110,종로구,CS300003,소매(전자제품),151.0,151.0,0.0,0.0,2.0,3.0,0.0
20192,11110,종로구,CS300002,소매(생활),40.0,394.0,7.1,28.0,2.8,11.0,354.0
20192,11110,종로구,CS300001,소매(생활),564.0,577.0,2.1,12.0,3.6,21.0,13.0
20192,11110,종로구,CS200038,교육/학원,33.0,33.0,6.1,2.0,6.1,2.0,0.0
20192,11110,종로구,CS200037,스포츠/여가,142.0,143.0,2.1,3.0,5.6,8.0,1.0
20192,11110,종로구,CS200036,숙박업,30.0,30.0,6.7,2.0,0.0,0.0,0.0
20192,11110,종로구,CS200035,숙박업,160.0,164.0,4.3,7.0,3.7,6.0,4.0
20192,11110,종로구,CS200034,숙박업,250.0,251.0,2.8,7.0,2.0,5.0,1.0
20192,11110,종로구,CS200033,부동산,782.0,783.0,3.4,27.0,1.4,11.0,1.0
20192,11110,종로구,CS200032,전자제품 관련 서비스,59.0,59.0,1.7,1.0,1.7,1.0,0.0
20192,11110,종로구,CS200030,미용,95.0,98.0,3.1,3.0,8.2,8.0,3.0
20192,11110,종로구,CS200029,미용,51.0,52.0,15.4,8.0,5.8,3.0,1.0
20192,11110,종로구,CS200028,미용,240.0,254.0,3.1,8.0,3.1,8.0,14.0
20192,11110,종로구,CS200027,차량 관련 서비스,21.0,21.0,0.0,0.0,4.8,1.0,0.0
20192,11110,종로구,CS200026,차량 관련 서비스,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20192,11110,종로구,CS200025,차량 관련 서비스,44.0,49.0,0.0,0.0,0.0,0.0,5.0
20192,11110,종로구,CS200024,스포츠/여가,39.0,40.0,5.0,2.0,0.0,0.0,1.0
20192,11110,종로구,CS200021,스포츠/여가,47.0,48.0,10.4,5.0,2.1,1.0,1.0
20192,11110,종로구,CS200020,스포츠/여가,9.0,9.0,11.1,1.0,22.2,2.0,0.0
20192,11110,종로구,CS200019,스포츠/여가,39.0,41.0,7.3,3.0,4.9,2.0,2.0
20192,11110,종로구,CS200018,스포츠/여가,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20192,11110,종로구,CS200017,스포츠/여가,19.0,21.0,4.8,1.0,9.5,2.0,2.0
20192,11110,종로구,CS200016,스포츠/여가,132.0,133.0,9.0,12.0,9.8,13.0,1.0
20192,11110,종로구,CS200009,반려동물,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20192,11110,종로구,CS200008,필수의료,132.0,132.0,1.5,2.0,3.8,5.0,0.0
20192,11110,종로구,CS200007,필수의료,172.0,172.0,2.3,4.0,1.7,3.0,0.0
20192,11110,종로구,CS200006,필수의료,181.0,181.0,2.8,5.0,1.7,3.0,0.0
20192,11110,종로구,CS200005,교육/학원,90.0,94.0,4.3,4.0,2.1,2.0,4.0
20192,11110,종로구,CS200004,교육/학원,27.0,27.0,0.0,0.0,0.0,0.0,0.0
20192,11110,종로구,CS200003,교육/학원,106.0,109.0,5.5,6.0,0.9,1.0,3.0
20192,11110,종로구,CS200002,교육/학원,89.0,90.0,2.2,2.0,5.6,5.0,1.0
20192,11110,종로구,CS200001,교육/학원,191.0,202.0,3.0,6.0,3.5,7.0,11.0
20192,11110,종로구,CS100010,카페 및 베이커리,777.0,1062.0,5.5,58.0,3.7,39.0,285.0
20192,11110,종로구,CS100009,주점,482.0,552.0,4.5,25.0,5.6,31.0,70.0
20192,11110,종로구,CS100008,식당,668.0,757.0,3.7,28.0,3.7,28.0,89.0
20192,11110,종로구,CS100007,식당,49.0,138.0,5.1,7.0,8.0,11.0,89.0
20192,11110,종로구,CS100006,식당,158.0,255.0,6.3,16.0,4.3,11.0,97.0
20192,11110,종로구,CS100005,카페 및 베이커리,149.0,226.0,3.5,8.0,4.4,10.0,77.0
20192,11110,종로구,CS100004,식당,475.0,523.0,4.2,22.0,2.9,15.0,48.0
20192,11110,종로구,CS100003,식당,256.0,306.0,5.9,18.0,4.2,13.0,50.0
20192,11110,종로구,CS100002,식당,205.0,220.0,5.0,11.0,1.8,4.0,15.0
20192,11110,종로구,CS100001,식당,2675.0,2919.0,3.9,114.0,3.0,89.0,244.0
20191,11740,강동구,CS300043,소매(전자제품),838.0,839.0,9.1,76.0,0.6,5.0,1.0
20191,11740,강동구,CS300039,소매(운송),19.0,19.0,0.0,0.0,0.0,0.0,0.0
20191,11740,강동구,CS300038,소매(운송),85.0,86.0,0.0,0.0,0.0,0.0,1.0
20191,11740,강동구,CS300036,소매(가구),140.0,140.0,0.0,0.0,1.4,2.0,0.0
20191,11740,강동구,CS300032,소매(전자제품),163.0,163.0,1.2,2.0,0.6,1.0,0.0
20191,11740,강동구,CS300031,소매(가구),97.0,97.0,1.0,1.0,2.1,2.0,0.0
20191,11740,강동구,CS300030,소매(가구),3.0,4.0,0.0,0.0,0.0,0.0,1.0
20191,11740,강동구,CS300029,반려동물,69.0,73.0,1.4,1.0,6.8,5.0,4.0
20191,11740,강동구,CS300026,소매(서적/문구),51.0,51.0,2.0,1.0,5.9,3.0,0.0
20191,11740,강동구,CS300025,소매(운송),78.0,78.0,3.8,3.0,0.0,0.0,0.0
20191,11740,강동구,CS300024,소매(스포츠),166.0,166.0,3.0,5.0,4.2,7.0,0.0
20191,11740,강동구,CS300023,소매(미용),74.0,74.0,0.0,0.0,4.1,3.0,0.0
20191,11740,강동구,CS300022,소매(미용),640.0,692.0,4.2,29.0,5.9,41.0,52.0
20191,11740,강동구,CS300021,소매(서적/문구),114.0,131.0,0.8,1.0,3.1,4.0,17.0
20191,11740,강동구,CS300020,소매(서적/문구),112.0,114.0,2.6,3.0,3.5,4.0,2.0
20191,11740,강동구,CS300019,소매(의료),129.0,130.0,6.2,8.0,0.0,0.0,1.0
20191,11740,강동구,CS300018,소매(의료),354.0,386.0,3.6,14.0,2.6,10.0,32.0
20191,11740,강동구,CS300016,소매(안경),76.0,103.0,1.9,2.0,1.9,2.0,27.0
20191,11740,강동구,CS300015,소매(의류),103.0,103.0,2.9,3.0,4.9,5.0,0.0
20191,11740,강동구,CS300014,소매(의류),134.0,138.0,5.8,8.0,5.1,7.0,4.0
20191,11740,강동구,CS300013,소매(의류),145.0,145.0,2.1,3.0,6.2,9.0,0.0
20191,11740,강동구,CS300012,소매(의류),21.0,21.0,0.0,0.0,0.0,0.0,0.0
20191,11740,강동구,CS300011,소매(의류),1172.0,1176.0,3.7,43.0,4.2,49.0,4.0
20191,11740,강동구,CS300010,소매(식품),325.0,332.0,3.0,10.0,2.7,9.0,7.0
20191,11740,강동구,CS300009,소매(식품),195.0,196.0,2.0,4.0,4.6,9.0,1.0
20191,11740,강동구,CS300008,소매(식품),115.0,115.0,3.5,4.0,3.5,4.0,0.0
20191,11740,강동구,CS300007,소매(식품),251.0,252.0,3.6,9.0,4.0,10.0,1.0
20191,11740,강동구,CS300006,소매(식품),117.0,118.0,1.7,2.0,3.4,4.0,1.0
20191,11740,강동구,CS300004,소매(전자제품),209.0,215.0,5.6,12.0,4.2,9.0,6.0
20191,11740,강동구,CS300003,소매(전자제품),183.0,183.0,3.3,6.0,2.7,5.0,0.0
20191,11740,강동구,CS300002,소매(생활),36.0,407.0,3.9,16.0,4.2,17.0,371.0
20191,11740,강동구,CS300001,소매(생활),485.0,494.0,3.0,15.0,2.4,12.0,9.0
20191,11740,강동구,CS200038,교육/학원,82.0,96.0,6.3,6.0,1.0,1.0,14.0
20191,11740,강동구,CS200037,스포츠/여가,278.0,284.0,3.9,11.0,3.2,9.0,6.0
20191,11740,강동구,CS200036,숙박업,13.0,13.0,0.0,0.0,7.7,1.0,0.0
20191,11740,강동구,CS200035,숙박업,4.0,4.0,25.0,1.0,0.0,0.0,0.0
